gene	consensus_z	consensus_p	consensus_fdr	n_primary_endpoints	n_positive_endpoint_z	n_negative_endpoint_z	mean_abs_endpoint_z	direction_in_chk1i_sensitive_state	abs_consensus_z
VARS1	1.4843293689134724	0.13772156258495452	0.2886975640803993	3	2	1	1.017327436466647	higher_in_sensitive	1.4843293689134724
OR14J1	-1.4842896045469682	0.13773210695970298	0.2886975640803993	3	0	3	0.8569550027405551	lower_in_sensitive	1.4842896045469682
BECN2	-1.4840887277251904	0.13778538327157247	0.28875250031592675	3	0	3	0.8568390264534278	lower_in_sensitive	1.4840887277251904
TRIOBP	1.483994411973552	0.13781040306304307	0.28875250031592675	3	2	1	0.9920821062315625	higher_in_sensitive	1.483994411973552
PDE4D	1.4839759090311164	0.13781531187740786	0.28875250031592675	3	2	1	1.0811429449361254	higher_in_sensitive	1.4839759090311164
GALNT16	-1.4839639712612447	0.13781847902879657	0.28875250031592675	3	0	3	0.8567669982753857	lower_in_sensitive	1.4839639712612447
ACADL	-1.4839053923472758	0.13783402112737603	0.2887535505896295	3	0	3	0.8567331777236369	lower_in_sensitive	1.4839053923472758
RPL27	1.4837242289038122	0.13788209578064942	0.2888227468409064	3	2	1	1.3993733613561716	higher_in_sensitive	1.4837242289038122
SHH	-1.4834785255620324	0.13794731779188546	0.2889014146709603	3	0	3	0.8564867260702685	lower_in_sensitive	1.4834785255620324
OR10G2	1.483469371037139	0.137949748322153	0.2889014146709603	3	2	1	1.0215488535564565	higher_in_sensitive	1.483469371037139
EIF3CL	1.4829798103836738	0.13807977497214813	0.2891421814916339	3	2	1	0.9065409088527038	higher_in_sensitive	1.4829798103836738
OR7G2	-1.4827944551625956	0.13812902971294164	0.28921377603108883	3	0	3	0.856091777841009	lower_in_sensitive	1.4827944551625956
WASHC4	1.4826377722105084	0.13817067588519938	0.2892694259153825	3	3	0	0.8560013168964441	higher_in_sensitive	1.4826377722105084
MRFAP1L1	-1.4825312772187087	0.13819898767079636	0.28929715028938485	3	1	2	0.8890869855547803	lower_in_sensitive	1.4825312772187087
KRT35	-1.4823221151980177	0.1382546065871165	0.2893820254316902	3	0	3	0.855819072235311	lower_in_sensitive	1.4823221151980177
MYO18B	1.4822517809676379	0.13827331325344172	0.2893896291114765	3	3	0	0.855778464748468	higher_in_sensitive	1.4822517809676379
LCK	1.482056856906189	0.1383251670415468	0.2894665965624172	3	2	1	0.9105434375010156	higher_in_sensitive	1.482056856906189
CSAG1	1.4819719477973206	0.13834775928596996	0.28948231964818	3	3	0	0.855616902992257	higher_in_sensitive	1.4819719477973206
HPF1	1.4815302787174955	0.13846532252458033	0.2896967373394609	3	3	0	0.8553619052301272	higher_in_sensitive	1.4815302787174955
RINL	-1.4813625795876066	0.1385099807436392	0.2897585932566618	3	0	3	0.855265084092343	lower_in_sensitive	1.4813625795876066
FAM90A3	-1.481257617464966	0.1385379377653549	0.28978550111345425	3	0	3	0.8552044841825818	lower_in_sensitive	1.481257617464966
CEP295	-1.4811995220782768	0.13855341353987896	0.28978629841361764	3	0	3	0.855170942795438	lower_in_sensitive	1.4811995220782768
STRC	-1.4808983535888576	0.13863366183742362	0.28992255337198897	3	1	2	1.5662251962523046	lower_in_sensitive	1.4808983535888576
PORCN	1.4807533557380284	0.13867231022141932	0.2899717908322414	3	3	0	0.8549133485387923	higher_in_sensitive	1.4807533557380284
ZNF716	-1.4806849122767891	0.13869055633479735	0.2899783598905946	3	0	3	0.8548738326880215	lower_in_sensitive	1.4806849122767891
OR2J2	-1.4802369138467302	0.13881003240809175	0.29019655909512637	3	1	2	1.0184400447543862	lower_in_sensitive	1.4802369138467302
GRM3	-1.480146287789111	0.13883421098147503	0.2902155033125389	3	1	2	0.8861374723935721	lower_in_sensitive	1.480146287789111
ATP1A2	-1.4799124248712319	0.13889661940913678	0.2903143494193367	3	0	3	0.8544278368764774	lower_in_sensitive	1.4799124248712319
ZNF837	-1.4794910045468601	0.1390091337631462	0.2905100568286	3	0	3	0.8541845297387595	lower_in_sensitive	1.4794910045468601
MAP6D1	-1.479448382178119	0.1390205173499504	0.2905100568286	3	0	3	0.8541599217026933	lower_in_sensitive	1.479448382178119
ANXA13	-1.4788943296483597	0.13916855908295642	0.2907877663555286	3	0	3	0.8538400393254916	lower_in_sensitive	1.4788943296483597
DBX2	-1.4788163238947272	0.13918941180925415	0.2907996874430364	3	0	3	0.8537950026826335	lower_in_sensitive	1.4788163238947272
STX1A	1.4785134153545045	0.13927040901572427	0.2909372483442736	3	3	0	0.8536201183553961	higher_in_sensitive	1.4785134153545045
OAS2	1.4782430678355791	0.1393427301049287	0.29102528293017516	3	3	0	0.8534640331425698	higher_in_sensitive	1.4782430678355791
SRSF1	1.4782425484103192	0.13934286908501772	0.29102528293017516	3	2	1	0.9958077212999047	higher_in_sensitive	1.4782425484103192
C1QTNF12	1.478070552021997	0.13938889518993888	0.2910863837116191	3	3	0	0.8533644310911587	higher_in_sensitive	1.478070552021997
H2BC12	-1.478010879438456	0.13940486626290927	0.2910863837116191	3	1	2	0.8897227220641257	lower_in_sensitive	1.478010879438456
RRP15	1.4779632647234806	0.1394176111172173	0.2910863837116191	3	2	1	1.2023491452014485	higher_in_sensitive	1.4779632647234806
ALDH3A2	1.4777700848625999	0.13946932805639706	0.291162696827611	3	3	0	0.8531909562957981	higher_in_sensitive	1.4777700848625999
ZNF705D	-1.4776301046808924	0.13950681192675415	0.2912092829585545	3	0	3	0.8531101387002081	lower_in_sensitive	1.4776301046808924
CHD3	1.4774993344466165	0.13954183656432267	0.2912507260667392	3	3	0	0.853034638470247	higher_in_sensitive	1.4774993344466165
TMEM253	-1.47725608394657	0.13960700517874922	0.29134407402003104	3	1	2	1.1277850516772023	lower_in_sensitive	1.47725608394657
CALB2	1.477219112218062	0.13961691222962214	0.29134407402003104	3	2	1	1.244455095967892	higher_in_sensitive	1.477219112218062
DAB1	1.476786750915889	0.13973280917715852	0.29155040534187787	3	3	0	0.8526232281769612	higher_in_sensitive	1.476786750915889
RGSL1	-1.476736952743246	0.13974616261881237	0.29155040534187787	3	0	3	0.8525944771885806	lower_in_sensitive	1.476736952743246
HACL1	1.4765444888034147	0.13979778129510634	0.2916264050096112	3	3	0	0.8524833580811099	higher_in_sensitive	1.4765444888034147
OBI1	1.4761683648067048	0.139898699806402	0.29180521934846865	3	2	1	0.8554310062061129	higher_in_sensitive	1.4761683648067048
TMSB4Y	-1.476091198238435	0.13991941143667502	0.291816714911601	3	0	3	0.8522216506513977	lower_in_sensitive	1.476091198238435
ANKRD40	-1.476006280958903	0.1399422060968925	0.29183255188443863	3	0	3	0.8521726236372009	lower_in_sensitive	1.476006280958903
C8A	-1.4757998682749087	0.13999762613304625	0.291916414304575	3	0	3	0.8520534512185328	lower_in_sensitive	1.4757998682749087
MLPH	-1.4756528455911877	0.14003711075956313	0.29194646559808063	3	1	2	1.0832912657700642	lower_in_sensitive	1.4756528455911877
FCGBP	1.475632958115129	0.1400424524269572	0.29194646559808063	3	2	1	1.0818132751201899	higher_in_sensitive	1.475632958115129
CATSPER3	1.4753685611024374	0.14011348291645795	0.2920628279077263	3	3	0	0.851804435906403	higher_in_sensitive	1.4753685611024374
AWAT2	-1.4750459699381704	0.14020018485047334	0.29218276013732186	3	0	3	0.8516181878108752	lower_in_sensitive	1.4750459699381704
ARHGAP33	-1.475041234917754	0.14020145777607088	0.29218276013732186	3	1	2	0.9759669786273055	lower_in_sensitive	1.475041234917754
PIP5KL1	-1.4749389842068912	0.14022894822089396	0.29220833039669186	3	0	3	0.8515564195701217	lower_in_sensitive	1.4749389842068912
SLC27A5	1.4747473069518393	0.1402804924621018	0.2922840128377936	3	2	1	1.0314912289543172	higher_in_sensitive	1.4747473069518393
IMPA2	1.4745436326966275	0.1403352788051251	0.2923664332610734	3	2	1	0.8640894321320195	higher_in_sensitive	1.4745436326966275
SMPDL3B	-1.4744736924844344	0.1403540958201517	0.2923739075038273	3	0	3	0.8512877832689095	lower_in_sensitive	1.4744736924844344
DLK2	1.4744129019198025	0.14037045275110704	0.29237625603946543	3	2	1	1.1363583917319373	higher_in_sensitive	1.4744129019198025
CDK15	1.4742131920068406	0.14042419906293724	0.292456473596254	3	2	1	1.110089628795726	higher_in_sensitive	1.4742131920068406
ZNF711	-1.473911449717367	0.1405054345428005	0.2925939182506437	3	0	3	0.8509631722559935	lower_in_sensitive	1.473911449717367
ANO2	-1.4738042701300427	0.14053429827789266	0.2926222839847053	3	1	2	1.0015974167774038	lower_in_sensitive	1.4738042701300427
SLC29A1	-1.4735836389367165	0.1405937291731271	0.29269589936957124	3	1	2	0.9995938651166497	lower_in_sensitive	1.4735836389367165
PRAMEF11	-1.4735176849325797	0.14061149879677695	0.29269589936957124	3	0	3	0.850735832051499	lower_in_sensitive	1.4735176849325797
MYBL1	-1.473503238757539	0.14061539118062066	0.29269589936957124	3	0	3	0.8507274915484505	lower_in_sensitive	1.473503238757539
DUOXA2	1.4732805791775991	0.14067539515794797	0.29278905423268486	3	3	0	0.8505989389800345	higher_in_sensitive	1.4732805791775991
TFAP2E	1.4731940167787594	0.14069872795821417	0.2928058730993816	3	3	0	0.8505489621557628	higher_in_sensitive	1.4731940167787594
FGF14	-1.47310979266865	0.14072143333147744	0.29282138273333014	3	1	2	1.5174433401869303	lower_in_sensitive	1.47310979266865
GBX2	1.4728850482636644	0.1407820343516896	0.2929157359362455	3	3	0	0.8503705791004016	higher_in_sensitive	1.4728850482636644
CDH15	1.472709069660178	0.14082949996302538	0.2929827416872737	3	2	1	1.3437632050199382	higher_in_sensitive	1.472709069660178
SLC3A2	1.4725954370656433	0.14086015591107517	0.2930147657580259	3	3	0	0.8502033719972637	higher_in_sensitive	1.4725954370656433
DERL2	1.47247188816181	0.14089349291518258	0.29302554103691814	3	3	0	0.8501320410043774	higher_in_sensitive	1.47247188816181
CCM2L	-1.4724631069961107	0.14089586255400519	0.29302554103691814	3	0	3	0.8501269711959972	lower_in_sensitive	1.4724631069961107
AHSP	-1.4723370041216444	0.14092989538663253	0.2930645723172196	3	0	3	0.8500541656674785	lower_in_sensitive	1.4723370041216444
CHIC1	-1.4720274713646886	0.14101345934492956	0.2932065842633984	3	0	3	0.849875456846927	lower_in_sensitive	1.4720274713646886
STARD5	-1.4718018492511364	0.14107439410605407	0.2933015180905378	3	1	2	0.8508310506724172	lower_in_sensitive	1.4718018492511364
AKT1	1.4716808832665367	0.14110707225774385	0.29331669539660316	3	3	0	0.8496753541151612	higher_in_sensitive	1.4716808832665367
C20orf96	1.4716617141233839	0.1411122512075751	0.29331669539660316	3	3	0	0.8496642868052017	higher_in_sensitive	1.4716617141233839
GIGYF2	-1.4712568592286404	0.14122166545976525	0.29351234529572084	3	0	3	0.8494305437227387	lower_in_sensitive	1.4712568592286404
STEAP2	1.4711702464450584	0.14124508150332835	0.2935292351916971	3	2	1	1.0586015808084734	higher_in_sensitive	1.4711702464450584
C11orf87	-1.4711129250911579	0.14126058015587295	0.2935296696430835	3	0	3	0.8493474433097177	lower_in_sensitive	1.4711129250911579
FAM20A	1.470822564916683	0.14133910835079871	0.29363113585223544	3	3	0	0.8491798037848227	higher_in_sensitive	1.470822564916683
NRIP1	-1.4708192674966245	0.1413400003339154	0.29363113585223544	3	0	3	0.8491779000184643	lower_in_sensitive	1.4708192674966245
MCU	1.4705572798115696	0.14141088429227003	0.2937466085958667	3	3	0	0.8490266413579736	higher_in_sensitive	1.4705572798115696
SENP6	1.470083762929098	0.14153906935304209	0.29398107253485906	3	3	0	0.8487532562584126	higher_in_sensitive	1.470083762929098
SCYGR6	-1.4699626074585082	0.14157188151267858	0.2940174146776724	3	0	3	0.8486833071148538	lower_in_sensitive	1.4699626074585082
PDGFC	1.4695465156883898	0.1416846148583532	0.29421971184972034	3	2	1	1.7932025787513777	higher_in_sensitive	1.4695465156883898
BLK	1.469469078021402	0.14170560295353657	0.2942314693383079	3	3	0	0.8483983677614875	higher_in_sensitive	1.469469078021402
JRK	1.4693978221762798	0.14172491768644932	0.294239750161615	3	3	0	0.8483572281801249	higher_in_sensitive	1.4693978221762798
CALM3	-1.4693093753115563	0.1417488950601156	0.29425770840874776	3	0	3	0.8483061633589678	lower_in_sensitive	1.4693093753115563
SPART	1.4686533815596523	0.14192682800894982	0.29459522587477766	3	3	0	0.8479274251897193	higher_in_sensitive	1.4686533815596523
VIPR2	1.4684796444741344	0.14197398149779616	0.2946612428967233	3	3	0	0.8478271180366274	higher_in_sensitive	1.4684796444741344
SNX31	-1.4683420376750564	0.1420113375069151	0.2947069135723442	3	0	3	0.8477476707141375	lower_in_sensitive	1.4683420376750564
FA2H	-1.4682671636587799	0.14203166666807504	0.29471724348180983	3	1	2	1.3860438820077665	lower_in_sensitive	1.4682671636587799
CACNA1H	-1.467455177399593	0.14225227389992848	0.2950568084234209	3	0	3	0.8472356416953649	lower_in_sensitive	1.467455177399593
NUTM2A	-1.4674457162784131	0.1422548459264922	0.2950568084234209	3	0	3	0.8472301793145051	lower_in_sensitive	1.4674457162784131
SLC9A2	-1.4674144635127513	0.14226334231325585	0.2950568084234209	3	1	2	1.7059252705779047	lower_in_sensitive	1.4674144635127513
SFXN5	-1.467403548608018	0.14226630973451793	0.2950568084234209	3	0	3	0.8472058337986512	lower_in_sensitive	1.467403548608018
CD8A	1.4673820403883169	0.14227215728594683	0.2950568084234209	3	3	0	0.847193416022217	higher_in_sensitive	1.4673820403883169
MAPK9	-1.4671864314542875	0.1423253469751852	0.29513136134836315	3	0	3	0.8470804811514993	lower_in_sensitive	1.4671864314542875
GPX2	-1.4670873238528734	0.14235230199332355	0.29513136134836315	3	0	3	0.847023261351144	lower_in_sensitive	1.4670873238528734
CHST14	-1.467080254982467	0.14235422471537884	0.29513136134836315	3	1	2	0.981500929942216	lower_in_sensitive	1.467080254982467
C11orf16	-1.4668613621839015	0.14241377309462497	0.29522293660194476	3	1	2	0.9729868356049803	lower_in_sensitive	1.4668613621839015
SYNGR4	-1.4667717812649623	0.14243814852222345	0.29524158662596045	3	0	3	0.8468410827530728	lower_in_sensitive	1.4667717812649623
HADH	-1.4667050037665166	0.14245632110587775	0.29524737693950565	3	1	2	1.1397331801456565	lower_in_sensitive	1.4667050037665166
TAS2R16	-1.4666465118427028	0.14247224034600367	0.29524849634742856	3	0	3	0.8467687584184102	lower_in_sensitive	1.4666465118427028
ODAD2	1.4665319603108986	0.14250342080035697	0.295281238265003	3	2	1	0.8696395524051757	higher_in_sensitive	1.4665319603108986
ATP23	1.4659400859432705	0.14266461003123923	0.29555897205133275	3	2	1	0.9214144122955217	higher_in_sensitive	1.4659400859432705
GH2	1.4658908030478124	0.14267803789153347	0.29555897205133275	3	3	0	0.8463324497422512	higher_in_sensitive	1.4658908030478124
CTAG1A	-1.4658702370920702	0.14268364167995376	0.29555897205133275	3	0	3	0.8463205759821673	lower_in_sensitive	1.4658702370920702
PRPF31	1.4657530815155788	0.14271556732168245	0.2955932097790117	3	2	1	0.9118288392992328	higher_in_sensitive	1.4657530815155788
ASIC2	-1.4656649296122488	0.1427395928922573	0.2956028246718306	3	1	2	0.8677849785393227	lower_in_sensitive	1.4656649296122488
INPP4B	-1.4656091578401855	0.14275479494609944	0.2956028246718306	3	1	2	0.9997744035528608	lower_in_sensitive	1.4656091578401855
FECH	-1.4655172739675184	0.14277984300671442	0.2956028246718306	3	0	3	0.8461167926271932	lower_in_sensitive	1.4655172739675184
BET1	-1.4655100962593794	0.14278179983237238	0.2956028246718306	3	1	2	1.0572370953755261	lower_in_sensitive	1.4655100962593794
GSE1	-1.4652520445335198	0.1428521649648	0.29568581994793636	3	1	2	1.0062445849735182	lower_in_sensitive	1.4652520445335198
ZNF691	-1.4652501122836767	0.14285269194796904	0.29568581994793636	3	1	2	1.3456819108953424	lower_in_sensitive	1.4652501122836767
MMP3	1.4650803010272784	0.14289901045824224	0.29571742931965	3	3	0	0.8458645061825171	higher_in_sensitive	1.4650803010272784
FYB1	1.4650614593498048	0.1429041505123614	0.29571742931965	3	3	0	0.8458536279349557	higher_in_sensitive	1.4650614593498048
OR4F3	-1.4650247187896506	0.14291417383205088	0.29571742931965	3	0	3	0.8458324157626604	lower_in_sensitive	1.4650247187896506
CCDC179	-1.4649591792740797	0.14293205523433308	0.2957225559207594	3	0	3	0.845794576505703	lower_in_sensitive	1.4649591792740797
NAA10	1.4645214594940863	0.1430515240629339	0.2959378404051945	3	3	0	0.8455418588728943	higher_in_sensitive	1.4645214594940863
SRD5A2	1.4644198230884493	0.14307927510280732	0.2959417156457665	3	3	0	0.8454831790667403	higher_in_sensitive	1.4644198230884493
TPBG	-1.4644016858727882	0.14308422776455904	0.2959417156457665	3	1	2	1.3147951687977961	lower_in_sensitive	1.4644016858727882
ITSN1	1.4643334978866633	0.1431028487802419	0.2959483454576198	3	3	0	0.8454333391882513	higher_in_sensitive	1.4643334978866633
CCDC59	1.4641247314010923	0.1431598710296836	0.2960343821658623	3	3	0	0.8453128078016091	higher_in_sensitive	1.4641247314010923
RTP4	1.4639476454552613	0.14320825375585455	0.2961025369526005	3	3	0	0.8452105671831139	higher_in_sensitive	1.4639476454552613
OR6B3	-1.463793260795149	0.1432504443613546	0.2961276332724214	3	0	3	0.8451214331580393	lower_in_sensitive	1.463793260795149
RRN3	-1.4637903450106124	0.14325124128560152	0.2961276332724214	3	1	2	1.244443230547329	lower_in_sensitive	1.4637903450106124
GPR176	1.4636725384683362	0.14328344228818096	0.29614795833231733	3	2	1	1.0198468116535235	higher_in_sensitive	1.4636725384683362
PSMB2	1.4636415063882853	0.14329192545832356	0.29614795833231733	3	2	1	1.0705322480490693	higher_in_sensitive	1.4636415063882853
PPP2R5A	-1.4634071554162973	0.14335600190105877	0.2962344827595414	3	0	3	0.8448985151136238	lower_in_sensitive	1.4634071554162973
LRRN4CL	-1.4633755268615627	0.14336465149072294	0.2962344827595414	3	1	2	1.0556200264717097	lower_in_sensitive	1.4633755268615627
FBXW11	-1.463234259569234	0.14340328931998111	0.2962653687462415	3	0	3	0.8447986936497799	lower_in_sensitive	1.463234259569234
ENTPD5	-1.4632080338497524	0.14341046316068456	0.2962653687462415	3	0	3	0.8447835522235776	lower_in_sensitive	1.4632080338497524
TAC4	-1.4630090015799382	0.1434649158562443	0.296336146539524	3	2	1	1.0410871603701424	lower_in_sensitive	1.4630090015799382
PSG1	-1.462969972837187	0.14347559548311678	0.296336146539524	3	0	3	0.8446461076338894	lower_in_sensitive	1.462969972837187
ANKDD1B	-1.4627264305765735	0.14354225092566295	0.29644192483550746	3	0	3	0.844505498444165	lower_in_sensitive	1.4627264305765735
ZNF595	-1.4623540563650765	0.1436442124944393	0.29660294329076026	3	0	3	0.8442905080929181	lower_in_sensitive	1.4623540563650765
SLC25A41	1.4623288434363728	0.14365111817467907	0.29660294329076026	3	3	0	0.8442759514017438	higher_in_sensitive	1.4623288434363728
PMIS2	-1.4622630589167898	0.14366913738572534	0.2966082481483122	3	0	3	0.8442379706916542	lower_in_sensitive	1.4622630589167898
IQCF2	1.4619307061035662	0.14376019952300648	0.29676433445620193	3	2	1	1.2227416589337174	higher_in_sensitive	1.4619307061035662
NRBF2	1.4617017988095746	0.143822944113293	0.29682984205166196	3	3	0	0.8439139270176681	higher_in_sensitive	1.4617017988095746
